Unnamed: 0,latitude,longitude,address
862,24.9922026,121.4296291,新北市板橋區大觀路3段236號6F (近樹林(沙崙街)
863,25.0195314,121.4258232,新北市新莊區民安西路88巷5弄12號5F(守衛室)
864,25.0030378,121.5355456,臺北市文山區汀洲路4段134號
865,24.9757297,121.5367899,新北市新店區民族路227號
866,25.0244101,121.5682994,臺北市信義區松仁路240巷20之1號
867,25.1322917,121.7823278,基隆市信義區深溪路52號
868,25.1322917,121.7823278,基隆市信義區深溪路52號
869,25.0269556,121.563012,臺北市信義區吳興街252號(卸貨區在後門284巷口)
870,24.9674866,121.4263103,新北市土城區成功街2-1號
871,24.9782687,121.5330271,新北市新店區中央路26號(停車場內)
872,24.9797114,121.548995,新北市新店區寶中路94號
